Gene,total_variants,variants_with_any_failure,any_failure_rate,avg_predictors_failed,SIFT_failure_rate,PolyPhen_failure_rate,CADD_failure_rate,REVEL_failure_rate
ARFGAP2,1,1,1.0,1.0,0.0,0.0,1.0,0.0
ARFGAP3,2,1,0.5,1.5,0.5,0.5,0.5,0.0
ARFGEF3,1,1,1.0,1.0,0.0,0.0,1.0,0.0
ARG1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
ARG2,1,1,1.0,3.0,1.0,1.0,1.0,0.0
ARHGAP1,1,1,1.0,1.0,0.0,0.0,1.0,0.0
ARHGAP10,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP19,2,2,1.0,2.0,0.0,1.0,1.0,0.0
ARHGAP22,2,1,0.5,1.0,0.5,0.0,0.5,0.0
ARHGAP26,2,2,1.0,3.0,0.5,1.0,0.5,1.0
ARHGAP27,1,1,1.0,3.0,1.0,1.0,1.0,0.0
ARHGAP28,3,0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP29,2,0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP30,1,1,1.0,1.0,0.0,1.0,0.0,0.0
ARHGAP31,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP44,1,1,1.0,3.0,1.0,1.0,1.0,0.0
ARHGAP45,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP5,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP8,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP9,1,1,1.0,2.0,1.0,0.0,1.0,0.0
ARHGEF10,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF11,1,1,1.0,2.0,1.0,1.0,0.0,0.0
ARHGEF15,2,2,1.0,2.0,1.0,0.0,1.0,0.0
ARHGEF16,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF17,1,1,1.0,3.0,1.0,1.0,1.0,0.0
ARHGEF18,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
ARHGEF19,2,1,0.5,0.5,0.5,0.0,0.0,0.0
ARHGEF25,1,1,1.0,4.0,1.0,1.0,1.0,1.0
ARHGEF26,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF28,5,3,0.6,1.6,0.6,0.6,0.4,0.0
ARHGEF37,2,0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF39,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF40,2,0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF9,1,1,1.0,1.0,1.0,0.0,0.0,0.0
ARID1A,5,4,0.8,2.4,0.6,0.6,0.8,0.4
ARID3A,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ARID3C,3,0,0.0,0.0,0.0,0.0,0.0,0.0
ARID4A,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ARL11,2,2,1.0,1.0,0.0,1.0,0.0,0.0
ARL3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ARL6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ARMC10,1,1,1.0,3.0,1.0,1.0,1.0,0.0
ARMC3,3,2,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0
ARMC5,2,1,0.5,0.5,0.0,0.0,0.5,0.0
ARMH4,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ARMT1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ARNT2,2,2,1.0,2.5,1.0,0.5,1.0,0.0
ARPC4,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ARRDC2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ARRDC4,2,0,0.0,0.0,0.0,0.0,0.0,0.0
ARSB,10,3,0.3,0.4,0.1,0.2,0.1,0.0
ARSF,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ARSL,4,3,0.75,1.75,0.5,0.75,0.25,0.25
ARTN,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ARVCF,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ASAH1,7,2,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
ASAH2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ASAP1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ASAP2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ASB10,5,4,0.8,2.2,0.6,0.4,0.8,0.4
ASB15,2,0,0.0,0.0,0.0,0.0,0.0,0.0
ASB16,1,1,1.0,3.0,1.0,1.0,1.0,0.0
ASB16-AS1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
ASB17,1,1,1.0,2.0,1.0,0.0,1.0,0.0
ASB18,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ASCC2,4,2,0.5,1.5,0.5,0.5,0.5,0.0
ASCC3,4,3,0.75,1.75,0.5,0.5,0.75,0.0
ASCL1,1,1,1.0,3.0,1.0,0.0,1.0,1.0
ASH2L,1,1,1.0,2.0,1.0,0.0,1.0,0.0
ASIP,1,1,1.0,1.0,0.0,0.0,1.0,0.0
ASL,7,4,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.5714285714285714,0.0,0.0
ASMT,7,6,0.8571428571428571,1.4285714285714286,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.0
ASNS,3,0,0.0,0.0,0.0,0.0,0.0,0.0
ASNSD1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ASPA,7,2,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0
ASPG,2,1,0.5,0.5,0.0,0.0,0.5,0.0
ASPM,4,2,0.5,1.0,0.5,0.25,0.25,0.0
ASPSCR1,1,1,1.0,3.0,1.0,1.0,1.0,0.0
ASS1,16,8,0.5,0.6875,0.3125,0.375,0.0,0.0
ASTL,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ASTN1,1,1,1.0,1.0,1.0,0.0,0.0,0.0
ASTN2,2,1,0.5,1.0,0.5,0.0,0.5,0.0
ASXL2,2,1,0.5,0.5,0.5,0.0,0.0,0.0
ASXL3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ATAD3A,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ATAD3B,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ATAD5,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ATCAY,1,1,1.0,1.0,0.0,0.0,0.0,1.0
ATF3,1,1,1.0,3.0,1.0,1.0,1.0,0.0
ATF5,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ATF6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ATF7IP2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ATG16L2,1,1,1.0,2.0,1.0,0.0,1.0,0.0
ATG2A,3,2,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0
ATG2B,2,1,0.5,0.5,0.0,0.0,0.5,0.0
ATL1,8,5,0.625,1.5,0.375,0.625,0.125,0.375
ATL2,2,1,0.5,0.5,0.0,0.0,0.5,0.0
ATL3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ATM,39,21,0.5384615384615384,1.435897435897436,0.358974358974359,0.38461538461538464,0.48717948717948717,0.20512820512820512
ATOH7,2,1,0.5,0.5,0.0,0.5,0.0,0.0
ATOH8,1,1,1.0,1.0,0.0,0.0,1.0,0.0
ATP10A,4,4,1.0,3.0,1.0,0.5,1.0,0.5
ATP10B,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ATP10D,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
ATP13A2,2,1,0.5,1.5,0.5,0.5,0.5,0.0
ATP13A5,2,0,0.0,0.0,0.0,0.0,0.0,0.0
ATP1A1,4,3,0.75,1.5,0.5,0.0,0.75,0.25
ATP1A2,3,0,0.0,0.0,0.0,0.0,0.0,0.0
ATP1A3,17,3,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413,0.0,0.0
ATP1A4,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ATP2A2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
ATP2B1,1,1,1.0,3.0,1.0,0.0,1.0,1.0
ATP2B3,2,1,0.5,2.0,0.5,0.5,0.5,0.5
ATP2C1,3,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
ATP2C2,1,1,1.0,1.0,0.0,0.0,1.0,0.0
ATP5F1A,2,0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5MC2,3,2,0.6666666666666666,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0
ATP5PO,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6AP1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6AP2,1,1,1.0,1.0,0.0,0.0,0.0,1.0
ATP6V0A4,2,0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V0C,2,2,1.0,1.0,0.0,0.0,0.5,0.5
ATP6V1A,2,0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V1B1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V1E1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V1F,1,1,1.0,4.0,1.0,1.0,1.0,1.0
ATP7A,2,0,0.0,0.0,0.0,0.0,0.0,0.0
ATP7B,57,13,0.22807017543859648,0.5789473684210527,0.17543859649122806,0.19298245614035087,0.14035087719298245,0.07017543859649122
ATP8A1,1,1,1.0,4.0,1.0,1.0,1.0,1.0
ATP8B4,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ATP9B,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ATPSCKMT,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ATR,11,6,0.5454545454545454,1.6363636363636365,0.2727272727272727,0.45454545454545453,0.5454545454545454,0.36363636363636365
ATRAID,1,1,1.0,1.0,0.0,0.0,1.0,0.0
ATRN,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ATRNL1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ATRX,10,3,0.3,0.8,0.2,0.1,0.3,0.2
ATXN2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
ATXN7,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ATXN7L2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
AURKA,2,1,0.5,0.5,0.5,0.0,0.0,0.0
AVEN,1,0,0.0,0.0,0.0,0.0,0.0,0.0
AVIL,1,0,0.0,0.0,0.0,0.0,0.0,0.0
AVP,5,0,0.0,0.0,0.0,0.0,0.0,0.0
AVPR2,8,4,0.5,1.125,0.375,0.25,0.25,0.25
AXDND1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
AXIN1,2,1,0.5,1.0,0.0,0.5,0.5,0.0
AXL,1,0,0.0,0.0,0.0,0.0,0.0,0.0
AZIN2,2,2,1.0,2.5,1.0,0.5,1.0,0.0
B3GALNT1,2,2,1.0,3.0,0.5,1.0,1.0,0.5
B3GALNT2,1,1,1.0,1.0,0.0,0.0,0.0,1.0
B3GALT6,2,0,0.0,0.0,0.0,0.0,0.0,0.0
B3GAT1,1,1,1.0,2.0,1.0,0.0,1.0,0.0
B3GLCT,1,1,1.0,2.0,0.0,1.0,1.0,0.0
B3GNT4,2,0,0.0,0.0,0.0,0.0,0.0,0.0
B4GALNT1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
B4GALNT2,2,1,0.5,1.5,0.5,0.5,0.5,0.0
B4GALNT3,2,1,0.5,1.0,0.0,0.5,0.5,0.0
B4GALT1,1,1,1.0,1.0,1.0,0.0,0.0,0.0
B4GALT2,1,1,1.0,4.0,1.0,1.0,1.0,1.0
B4GALT5,1,1,1.0,1.0,0.0,0.0,1.0,0.0
B9D1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BAAT,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BAG3,4,3,0.75,1.5,0.75,0.25,0.5,0.0
BAG6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BAHD1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BAIAP2L1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BANF1,1,1,1.0,2.0,0.0,1.0,0.0,1.0
BANF2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BANK1,4,0,0.0,0.0,0.0,0.0,0.0,0.0
BAP1,6,3,0.5,1.1666666666666667,0.3333333333333333,0.3333333333333333,0.5,0.0
BARD1,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
BASP1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BAZ2B,1,1,1.0,3.0,1.0,1.0,1.0,0.0
BBOF1,3,2,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0
BBS1,4,3,0.75,2.25,0.75,0.75,0.25,0.5
BBS12,8,3,0.375,0.875,0.25,0.125,0.25,0.25
BBS2,5,0,0.0,0.0,0.0,0.0,0.0,0.0
BBS4,2,2,1.0,2.0,0.5,0.5,0.5,0.5
BBS5,1,1,1.0,1.0,0.0,0.0,1.0,0.0
BBS7,1,1,1.0,3.0,0.0,1.0,1.0,1.0
BBS9,3,2,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0
BCAM,4,1,0.25,0.25,0.25,0.0,0.0,0.0
BCAR1,1,1,1.0,1.0,1.0,0.0,0.0,0.0
BCAS1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BCAS3,1,1,1.0,2.0,1.0,0.0,0.0,1.0
BCAT1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BCAT2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BCHE,17,8,0.47058823529411764,1.0588235294117647,0.17647058823529413,0.47058823529411764,0.23529411764705882,0.17647058823529413
BCKDHA,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
BCKDHB,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
BCL11A,3,0,0.0,0.0,0.0,0.0,0.0,0.0
BCL11B,1,1,1.0,2.0,0.0,1.0,0.0,1.0
BCL2A1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BCL2L2,1,1,1.0,1.0,0.0,0.0,1.0,0.0
BCL6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BCL7A,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BCLAF1,4,4,1.0,2.75,0.75,1.0,1.0,0.0
BCO2,3,1,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
BCR,5,5,1.0,2.4,0.6,0.6,1.0,0.2
BCS1L,9,6,0.6666666666666666,1.1111111111111112,0.4444444444444444,0.5555555555555556,0.0,0.1111111111111111
BDKRB2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BDNF,3,3,1.0,2.6666666666666665,1.0,0.6666666666666666,1.0,0.0
BDP1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
BEND2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BEST1,50,8,0.16,0.3,0.1,0.1,0.04,0.06
BEX1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BGLAP,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BHLHE22,2,1,0.5,1.0,0.5,0.0,0.5,0.0
BHLHE41,1,1,1.0,4.0,1.0,1.0,1.0,1.0
BHMT,3,3,1.0,2.0,0.3333333333333333,0.6666666666666666,1.0,0.0
BICC1,3,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0
BICD2,3,2,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666
BICRA,2,0,0.0,0.0,0.0,0.0,0.0,0.0
BID,1,1,1.0,1.0,1.0,0.0,0.0,0.0
BIN1,2,2,1.0,1.5,0.5,0.5,0.0,0.5
BIN2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BIRC2,2,1,0.5,1.0,0.5,0.0,0.5,0.0
BIRC3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BLK,1,1,1.0,1.0,1.0,0.0,0.0,0.0
BLM,6,4,0.6666666666666666,1.1666666666666667,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666
BLTP1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BLTP2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BLTP3B,2,1,0.5,0.5,0.5,0.0,0.0,0.0
BLZF1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
BMP1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BMP15,4,3,0.75,1.0,0.25,0.0,0.25,0.5
BMP2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BMP2K,1,1,1.0,2.0,0.0,0.0,1.0,1.0
BMP4,5,3,0.6,1.8,0.6,0.4,0.6,0.2
BMP5,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BMP6,2,1,0.5,0.5,0.0,0.0,0.0,0.5
BMP7,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BMP8A,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BMPR1A,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
BMPR1B,2,1,0.5,1.5,0.5,0.0,0.5,0.5
BMPR2,6,1,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
BMS1,2,1,0.5,1.5,0.5,0.5,0.5,0.0
BNC2,1,1,1.0,1.0,0.0,0.0,1.0,0.0
BOD1L1,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
BORA,1,1,1.0,2.0,1.0,0.0,1.0,0.0
BORCS5,1,1,1.0,3.0,1.0,1.0,1.0,0.0
BPGM,1,1,1.0,1.0,0.0,1.0,0.0,0.0
BPIFA3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BPIFB1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
BPIFB4,2,2,1.0,2.0,1.0,0.0,1.0,0.0
BPIFB6,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
BPIFC,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BPTF,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BRAF,3,0,0.0,0.0,0.0,0.0,0.0,0.0
BRAT1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BRCA1,40,28,0.7,1.45,0.525,0.325,0.225,0.375
BRCA2,50,31,0.62,1.52,0.56,0.36,0.28,0.32
BRD1,1,1,1.0,3.0,1.0,1.0,1.0,0.0
BRD2,3,3,1.0,1.6666666666666667,0.6666666666666666,0.0,1.0,0.0
BRD3,2,1,0.5,1.0,0.5,0.0,0.5,0.0
BRD8,2,1,0.5,1.0,0.5,0.0,0.5,0.0
BRDT,6,5,0.8333333333333334,2.0,0.8333333333333334,0.5,0.6666666666666666,0.0
BRINP1,3,3,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0
BRIP1,9,4,0.4444444444444444,1.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333
BRME1,2,1,0.5,0.5,0.5,0.0,0.0,0.0
BRWD1,1,1,1.0,1.0,0.0,0.0,1.0,0.0
BSCL2,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
BSPRY,3,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
BTBD10,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BTG2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
BTG4,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BTK,10,2,0.2,0.3,0.0,0.2,0.0,0.1
BTLA,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BTN1A1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BTN2A1,2,2,1.0,3.5,1.0,1.0,1.0,0.5
BTN3A1,1,1,1.0,1.0,1.0,0.0,0.0,0.0
BTN3A2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
BTNL2,1,1,1.0,1.0,1.0,0.0,0.0,0.0
BTNL8,1,1,1.0,1.0,0.0,1.0,0.0,0.0
BTRC,1,1,1.0,1.0,0.0,0.0,1.0,0.0
BUB1B,3,2,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0
BUD13,2,2,1.0,3.0,1.0,1.0,1.0,0.0
BYSL,2,2,1.0,1.5,0.0,0.5,1.0,0.0
C10orf90,1,1,1.0,1.0,1.0,0.0,0.0,0.0
C11orf16,1,1,1.0,1.0,0.0,1.0,0.0,0.0
C11orf42,2,0,0.0,0.0,0.0,0.0,0.0,0.0
C12orf42,1,1,1.0,2.0,1.0,1.0,0.0,0.0
C12orf54,1,0,0.0,0.0,0.0,0.0,0.0,0.0
C12orf57,1,0,0.0,0.0,0.0,0.0,0.0,0.0
C12orf60,1,0,0.0,0.0,0.0,0.0,0.0,0.0
C12orf71,1,0,0.0,0.0,0.0,0.0,0.0,0.0
C15orf39,4,0,0.0,0.0,0.0,0.0,0.0,0.0
C16orf46,1,0,0.0,0.0,0.0,0.0,0.0,0.0
C18orf32,1,1,1.0,2.0,0.0,1.0,1.0,0.0
C19orf12,5,2,0.4,0.8,0.2,0.4,0.0,0.2
C1GALT1C1,1,1,1.0,1.0,1.0,0.0,0.0,0.0
C1QA,2,0,0.0,0.0,0.0,0.0,0.0,0.0
C1QBP,2,0,0.0,0.0,0.0,0.0,0.0,0.0
C1QTNF12,2,2,1.0,1.0,0.0,1.0,0.0,0.0
C1QTNF9,2,1,0.5,2.0,0.5,0.5,0.5,0.5
C1R,3,1,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
C1S,1,0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf141,1,1,1.0,1.0,1.0,0.0,0.0,0.0
C1orf162,1,0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf174,1,0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf198,1,0,0.0,0.0,0.0,0.0,0.0,0.0
C2,3,2,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666
C20orf144,2,0,0.0,0.0,0.0,0.0,0.0,0.0
C20orf96,2,0,0.0,0.0,0.0,0.0,0.0,0.0
C2CD2L,1,1,1.0,2.0,1.0,0.0,1.0,0.0
C2CD3,6,5,0.8333333333333334,2.1666666666666665,0.8333333333333334,0.6666666666666666,0.5,0.16666666666666666
C2orf80,3,3,1.0,2.0,0.3333333333333333,1.0,0.6666666666666666,0.0
C3,7,3,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.0,0.14285714285714285,0.0
C3orf18,1,1,1.0,3.0,1.0,1.0,1.0,0.0
C3orf20,3,2,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
C3orf33,2,0,0.0,0.0,0.0,0.0,0.0,0.0
C4A,4,3,0.75,1.25,0.5,0.25,0.5,0.0
C4B,2,0,0.0,0.0,0.0,0.0,0.0,0.0
C4BPA,2,1,0.5,0.5,0.0,0.0,0.5,0.0
C4orf17,3,0,0.0,0.0,0.0,0.0,0.0,0.0
C4orf36,1,0,0.0,0.0,0.0,0.0,0.0,0.0
C5,3,1,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
C5AR1,1,1,1.0,1.0,1.0,0.0,0.0,0.0
C5orf22,1,0,0.0,0.0,0.0,0.0,0.0,0.0
C6,4,2,0.5,1.25,0.5,0.25,0.5,0.0
C6orf118,3,0,0.0,0.0,0.0,0.0,0.0,0.0
C6orf15,4,1,0.25,0.25,0.0,0.25,0.0,0.0
C7,4,1,0.25,0.25,0.0,0.25,0.0,0.0
C7orf57,1,1,1.0,3.0,1.0,1.0,1.0,0.0
C8A,2,1,0.5,2.0,0.5,0.5,0.5,0.5
C8B,1,0,0.0,0.0,0.0,0.0,0.0,0.0
C8G,2,1,0.5,0.5,0.0,0.0,0.5,0.0
C8orf74,1,0,0.0,0.0,0.0,0.0,0.0,0.0
C9,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
C9orf50,2,2,1.0,1.5,1.0,0.5,0.0,0.0
C9orf72,1,0,0.0,0.0,0.0,0.0,0.0,0.0
CA1,3,2,0.6666666666666666,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
CA12,1,0,0.0,0.0,0.0,0.0,0.0,0.0
CA13,1,0,0.0,0.0,0.0,0.0,0.0,0.0
CA2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
CA4,2,2,1.0,3.0,0.5,0.5,1.0,1.0
CA6,4,2,0.5,1.0,0.25,0.5,0.25,0.0
CABIN1,1,1,1.0,1.0,0.0,0.0,1.0,0.0
CABP2,2,1,0.5,1.0,0.5,0.5,0.0,0.0
CABP4,1,1,1.0,1.0,0.0,0.0,0.0,1.0
CABP5,2,1,0.5,1.0,0.5,0.0,0.5,0.0
CABS1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
CABYR,1,0,0.0,0.0,0.0,0.0,0.0,0.0
CACNA1A,1,0,0.0,0.0,0.0,0.0,0.0,0.0
CACNA1B,3,3,1.0,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
CACNA1C,2,2,1.0,1.0,0.0,0.0,1.0,0.0
CACNA1D,2,0,0.0,0.0,0.0,0.0,0.0,0.0
CACNA1E,6,2,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.0,0.0
CACNA1F,7,3,0.42857142857142855,1.4285714285714286,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855
CACNA1G,1,0,0.0,0.0,0.0,0.0,0.0,0.0
CACNA1H,5,3,0.6,1.2,0.2,0.2,0.4,0.4
CACNA1I,2,0,0.0,0.0,0.0,0.0,0.0,0.0
CACNA1S,7,1,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
CACNA2D1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
CACNA2D2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
CACNA2D4,1,1,1.0,1.0,1.0,0.0,0.0,0.0
CACNB4,1,1,1.0,1.0,1.0,0.0,0.0,0.0
CADPS2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
CALCA,3,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0
CALCOCO1,1,1,1.0,1.0,0.0,0.0,1.0,0.0
CALCOCO2,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
CALCRL,1,1,1.0,4.0,1.0,1.0,1.0,1.0
CALHM6,1,1,1.0,3.0,1.0,1.0,1.0,0.0
CALML5,1,1,1.0,2.0,1.0,1.0,0.0,0.0
CALR3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
CAMK2A,1,0,0.0,0.0,0.0,0.0,0.0,0.0
CAMK2B,1,1,1.0,1.0,0.0,0.0,1.0,0.0
CAMK2D,1,1,1.0,1.0,0.0,0.0,1.0,0.0
CAMK2G,1,1,1.0,2.0,0.0,1.0,0.0,1.0
CAMKK1,1,1,1.0,2.0,1.0,0.0,1.0,0.0
CAMKK2,2,1,0.5,0.5,0.0,0.0,0.5,0.0
CAMKV,1,0,0.0,0.0,0.0,0.0,0.0,0.0
CAMSAP1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
CAMSAP2,3,3,1.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.0,0.0
CAMTA1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
